PPI,ClusterSize,ClusterScore
DorsalRootGanglion,7,-0.186461816634
DorsalRootGanglion,4,0.636357391768
DorsalRootGanglion,9,-0.114159413129
DorsalRootGanglion,25,0.245703771586
DorsalRootGanglion,4,0.138261760129
DorsalRootGanglion,5,-0.130988839138
DorsalRootGanglion,6,-0.265575850309
DorsalRootGanglion,7,0.0262804948203
DorsalRootGanglion,9,0.0442634760337
DorsalRootGanglion,4,0.0
DorsalRootGanglion,6,0.0170607161311
FetalThyroid,2163,0.117745931253
FetalThyroid,840,0.173702086969
FetalThyroid,90,0.208393911019
FetalThyroid,1041,0.0610231965465
FetalThyroid,1570,0.101643825589
FetalThyroid,1036,0.126064374161
FetalThyroid,2870,0.104528438541
FetalThyroid,646,0.159251694611
FetalThyroid,349,0.00682400110816
FetalThyroid,527,0.00889351141882
FetalThyroid,715,0.069141953901
FetalThyroid,4,-0.0323374068964
FetalThyroid,4,0.0
FetalThyroid,505,0.11843959103
FetalThyroid,19,-0.0120535415833
FetalThyroid,268,0.152978273592
FetalThyroid,4,0.742242248547
FetalThyroid,4,0.636357391768
FetalThyroid,9,-0.114159413129
FetalThyroid,4,0.0
FetalThyroid,4,0.0
FetalThyroid,4,0.138261760129
FetalThyroid,5,-0.130988839138
FetalThyroid,6,-0.265575850309
FetalThyroid,7,0.0262804948203
FetalThyroid,9,0.0442634760337
FetalThyroid,8,0.526995623841
Fetalbrain,3609,0.113650830014
Fetalbrain,882,0.175534866495
Fetalbrain,816,0.129164879761
Fetalbrain,113,0.20645485586
Fetalbrain,734,0.151322508542
Fetalbrain,347,0.0565409046058
Fetalbrain,325,0.00707322518544
Fetalbrain,1601,0.0837549551398
Fetalbrain,995,0.116265027057
Fetalbrain,1129,0.134240558562
Fetalbrain,673,0.00916429081542
Fetalbrain,559,0.0738854593121
Fetalbrain,47,0.0309779803233
Fetalbrain,4,0.0
Fetalbrain,381,0.154180061133
Fetalbrain,267,0.165471639672
Fetalbrain,9,0.386051793541
Fetalbrain,160,0.206993475227
Fetalbrain,4,0.636357391768
Fetalbrain,9,-0.114159413129
Fetalbrain,4,0.138261760129
Fetalbrain,5,-0.130988839138
Fetalbrain,6,-0.265575850309
Fetalbrain,7,0.0262804948203
Fetalbrain,9,0.0442634760337
Fetalbrain,4,0.0
Fetalliver,1928,0.102833110895
Fetalliver,794,0.172918392755
Fetalliver,103,0.189711345323
Fetalliver,526,0.0605615429056
Fetalliver,1587,0.102783105608
Fetalliver,1064,0.127421085984
Fetalliver,920,0.0862984453937
Fetalliver,3144,0.114411611816
Fetalliver,852,0.0753177297201
Fetalliver,300,0.063286428509
Fetalliver,698,0.0772237151017
Fetalliver,4,-0.0323374068964
Fetalliver,4,0.0
Fetalliver,469,0.110479239607
Fetalliver,267,0.165471639672
Fetalliver,4,0.636357391768
Fetalliver,9,-0.114159413129
Fetalliver,4,0.0
Fetalliver,4,0.138261760129
Fetalliver,5,-0.130988839138
Fetalliver,6,-0.265575850309
Fetalliver,7,0.0262804948203
Fetalliver,9,0.0442634760337
Fetallung,2223,0.119240735713
Fetallung,841,0.175037291595
Fetallung,692,0.0748556274
Fetallung,605,0.168026049801
Fetallung,1590,0.100885531158
Fetallung,1037,0.127937724551
Fetallung,2845,0.109024756315
Fetallung,971,0.0588257643119
Fetallung,111,0.104643239252
Fetallung,351,0.00109423284451
Fetallung,558,0.00288230530079
Fetallung,4,-0.0323374068964
Fetallung,4,0.0
Fetallung,536,0.11196368318
Fetallung,19,-0.0120535415833
Fetallung,268,0.152978273592
Fetallung,4,0.636357391768
Fetallung,9,-0.114159413129
Fetallung,4,0.0
Fetallung,4,0.138261760129
Fetallung,5,-0.130988839138
Fetallung,6,-0.265575850309
Fetallung,7,0.0262804948203
Fetallung,9,0.0442634760337
Fetallung,8,0.526995623841
GlobusPallidus,2017,0.104303804778
GlobusPallidus,813,0.162746896025
GlobusPallidus,1347,0.0887423831287
GlobusPallidus,112,0.15661226644
GlobusPallidus,573,0.0837767285227
GlobusPallidus,1001,0.0861761788546
GlobusPallidus,1025,0.124595334928
GlobusPallidus,696,0.161369530144
GlobusPallidus,1477,0.0898791984663
GlobusPallidus,2675,0.108178577915
GlobusPallidus,329,0.00797431959561
GlobusPallidus,4,0.0
GlobusPallidus,307,0.178557735219
GlobusPallidus,268,0.16054699386
GlobusPallidus,9,0.386051793541
GlobusPallidus,4,0.742242248547
GlobusPallidus,4,0.636357391768
GlobusPallidus,9,-0.114159413129
GlobusPallidus,4,0.0
GlobusPallidus,4,0.138261760129
GlobusPallidus,5,-0.130988839138
GlobusPallidus,6,-0.265575850309
GlobusPallidus,7,0.0262804948203
GlobusPallidus,9,0.0442634760337
GlobusPallidus,6,0.0170607161311
Heart,3884,0.108131395557
Heart,937,0.178566414209
Heart,418,0.13130982299
Heart,94,0.207806908746
Heart,806,0.0953319306941
Heart,1576,0.0991649801588
Heart,300,0.0758551645834
Heart,343,0.00332953066233
Heart,894,0.0518814409535
Heart,975,0.117231983754
Heart,1134,0.136275561681
Heart,176,0.0405201883525
Heart,777,0.0494821564297
Heart,4,-0.0323374068964
Heart,4,0.0
Heart,43,0.0190055477974
Heart,268,0.152978273592
Heart,4,0.636357391768
Heart,9,-0.114159413129
Heart,6,-0.201668925393
Heart,12,-0.0590776576238
Heart,4,0.138261760129
Heart,5,-0.130988839138
Heart,6,-0.265575850309
Heart,7,0.0262804948203
Heart,9,0.0442634760337
Heart,4,0.0
Heart,6,0.0170607161311
Hypothalamus,2053,0.125884898888
Hypothalamus,533,0.183431620921
Hypothalamus,505,0.00821128659194
Hypothalamus,1089,0.118749727083
Hypothalamus,967,0.138291792713
Hypothalamus,984,0.103269640972
Hypothalamus,1580,0.0830765300758
Hypothalamus,3031,0.122401779136
Hypothalamus,463,0.0546096559431
Hypothalamus,689,0.0683843174399
Hypothalamus,4,0.0
Hypothalamus,467,0.117101188008
Hypothalamus,267,0.165471639672
Hypothalamus,28,0.0551029737374
Hypothalamus,4,0.636357391768
Hypothalamus,9,-0.114159413129
Hypothalamus,4,0.0
Hypothalamus,4,0.138261760129
Hypothalamus,5,-0.130988839138
Hypothalamus,6,-0.265575850309
Hypothalamus,7,0.0262804948203
Hypothalamus,9,0.0442634760337
Kidney,2159,0.116413306106
Kidney,812,0.175732520139
Kidney,110,0.180166099479
Kidney,536,0.0575039786606
Kidney,1593,0.0964847734056
Kidney,335,0.0423819629157
Kidney,2979,0.100935004003
Kidney,755,0.141752174878
Kidney,431,0.0107316453361
Kidney,682,0.145188242359
Kidney,890,0.141211879194
Kidney,36,0.239839547745
Kidney,685,0.0749241039533
Kidney,4,-0.0323374068964
Kidney,4,0.0
Kidney,381,0.149829012951
Kidney,268,0.165471639672
Kidney,4,0.636357391768
Kidney,9,-0.114159413129
Kidney,4,0.0
Kidney,4,0.138261760129
Kidney,5,-0.130988839138
Kidney,6,-0.265575850309
Kidney,7,0.0262804948203
Kidney,9,0.0442634760337
Kidney,6,0.0170607161311
Leukemia_chronicMyelogenousK_562,2291,0.11768968821
Leukemia_chronicMyelogenousK_562,906,0.170061229565
Leukemia_chronicMyelogenousK_562,588,0.081787401965
Leukemia_chronicMyelogenousK_562,811,0.082677467721
Leukemia_chronicMyelogenousK_562,1560,0.102935613803
Leukemia_chronicMyelogenousK_562,1052,0.125710776673
Leukemia_chronicMyelogenousK_562,2875,0.103818002446
Leukemia_chronicMyelogenousK_562,597,0.0844753142781
Leukemia_chronicMyelogenousK_562,600,0.0238237849218
Leukemia_chronicMyelogenousK_562,233,0.0822290055214
Leukemia_chronicMyelogenousK_562,426,-0.00198338849086
Leukemia_chronicMyelogenousK_562,4,-0.0323374068964
Leukemia_chronicMyelogenousK_562,4,0.0
Leukemia_chronicMyelogenousK_562,409,0.14734867074
Leukemia_chronicMyelogenousK_562,33,-0.067649135197
Leukemia_chronicMyelogenousK_562,269,0.152978273592
Leukemia_chronicMyelogenousK_562,5,0.0
Leukemia_chronicMyelogenousK_562,4,0.636357391768
Leukemia_chronicMyelogenousK_562,9,-0.114159413129
Leukemia_chronicMyelogenousK_562,4,0.0
Leukemia_chronicMyelogenousK_562,4,0.138261760129
Leukemia_chronicMyelogenousK_562,5,-0.130988839138
Leukemia_chronicMyelogenousK_562,6,-0.265575850309
Leukemia_chronicMyelogenousK_562,7,0.0262804948203
